"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
83,83,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894627006397,222894627007597
84,84,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894627085918,222894627087718
84,84,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894627085918,222894627087718
85,85,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894627164280,222894627165520
85,85,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894627164280,222894627165520
86,86,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894627246441,222894627248121
86,86,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894627246441,222894627248121
87,87,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894627324763,222894627326003
87,87,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894627324763,222894627326003
88,88,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894627402324,222894627404124
88,88,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894627402324,222894627404124
89,89,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894627481805,222894627482965
89,89,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894627481805,222894627482965
90,90,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894627561327,222894627563207
90,90,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894627561327,222894627563207
91,91,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894627644008,222894627645368
91,91,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894627644008,222894627645368
92,92,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894627721890,222894627723570
92,92,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894627721890,222894627723570
93,93,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894627799451,222894627800811
93,93,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894627799451,222894627800811
94,94,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894627880173,222894627881973
94,94,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894627880173,222894627881973
95,95,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894627956854,222894627958214
95,95,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894627956854,222894627958214
96,96,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894628036816,222894628038616
96,96,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894628036816,222894628038616
97,97,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894628113697,222894628115017
97,97,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894628113697,222894628115017
98,98,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894628193338,222894628195018
98,98,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894628193338,222894628195018
99,99,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894628271300,222894628272540
99,99,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894628271300,222894628272540
100,100,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894628350101,222894628351861
100,100,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894628350101,222894628351861
101,101,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894628431943,222894628433143
101,101,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894628431943,222894628433143
102,102,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894628510904,222894628512624
102,102,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894628510904,222894628512624
103,103,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894628589826,222894628591066
103,103,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894628589826,222894628591066
104,104,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894628669547,222894628671267
104,104,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894628669547,222894628671267
105,105,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894628745749,222894628746949
105,105,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894628745749,222894628746949
106,106,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894628824510,222894628826190
106,106,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894628824510,222894628826190
107,107,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894628906071,222894628907431
107,107,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894628906071,222894628907431
108,108,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894628986953,222894628988753
108,108,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894628986953,222894628988753
109,109,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894629065474,222894629066834
109,109,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894629065474,222894629066834
110,110,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894629148756,222894629150556
110,110,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894629148756,222894629150556
111,111,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894629225477,222894629226837
111,111,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894629225477,222894629226837
112,112,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894629304239,222894629306079
112,112,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894629304239,222894629306079
113,113,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894629380440,222894629381800
113,113,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894629380440,222894629381800
114,114,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894629458682,222894629460482
114,114,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894629458682,222894629460482
115,115,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894629536803,222894629538043
115,115,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894629536803,222894629538043
116,116,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894629612404,222894629614164
116,116,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894629612404,222894629614164
117,117,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894629688886,222894629690166
117,117,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894629688886,222894629690166
118,118,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894629765807,222894629767687
118,118,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894629765807,222894629767687
119,119,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894629844569,222894629845849
119,119,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894629844569,222894629845849
120,120,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894629925850,222894629927650
120,120,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894629925850,222894629927650
121,121,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894630006212,222894630007452
121,121,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894630006212,222894630007452
122,122,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894630085093,222894630087013
122,122,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894630085093,222894630087013
123,123,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894630160974,222894630162174
123,123,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894630160974,222894630162174
124,124,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894630240336,222894630242336
124,124,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894630240336,222894630242336
125,125,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894630318057,222894630319297
125,125,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894630318057,222894630319297
126,126,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894630398059,222894630399939
126,126,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894630398059,222894630399939
127,127,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894630479020,222894630480260
127,127,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894630479020,222894630480260
128,128,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894630558422,222894630560262
128,128,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894630558422,222894630560262
129,129,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894630634543,222894630635783
129,129,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894630634543,222894630635783
130,130,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894630712544,222894630714464
130,130,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894630712544,222894630714464
131,131,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894630789786,222894630791146
131,131,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894630789786,222894630791146
132,132,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894630871507,222894630873467
132,132,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894630871507,222894630873467
133,133,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894630947989,222894630949309
133,133,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894630947989,222894630949309
134,134,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894631023670,222894631025630
134,134,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894631023670,222894631025630
135,135,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894631103672,222894631104992
135,135,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894631103672,222894631104992
136,136,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894631183793,222894631185793
136,136,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894631183793,222894631185793
137,137,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894631263674,222894631265074
137,137,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894631263674,222894631265074
138,138,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894631341356,222894631343116
138,138,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894631341356,222894631343116
139,139,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894631422517,222894631423757
139,139,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894631422517,222894631423757
140,140,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894631501399,222894631503239
140,140,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894631501399,222894631503239
141,141,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894631578480,222894631579720
141,141,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894631578480,222894631579720
142,142,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894631657482,222894631659202
142,142,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894631657482,222894631659202
143,143,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894631738723,222894631739883
143,143,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894631738723,222894631739883
144,144,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894631816405,222894631818165
144,144,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894631816405,222894631818165
145,145,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894631894446,222894631895686
145,145,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894631894446,222894631895686
146,146,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894631977968,222894631979688
146,146,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894631977968,222894631979688
147,147,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894632062529,222894632063889
147,147,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894632062529,222894632063889
148,148,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894632145931,222894632147811
148,148,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894632145931,222894632147811
149,149,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894632228452,222894632229772
149,149,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894632228452,222894632229772
150,150,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894632304613,222894632306414
150,150,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894632304613,222894632306414
151,151,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894632384215,222894632385575
151,151,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894632384215,222894632385575
152,152,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894632463656,222894632465416
152,152,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894632463656,222894632465416
153,153,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894632544058,222894632545378
153,153,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894632544058,222894632545378
154,154,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894632625139,222894632626899
154,154,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894632625139,222894632626899
155,155,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894632703861,222894632705101
155,155,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894632703861,222894632705101
156,156,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894632782542,222894632784502
156,156,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894632782542,222894632784502
157,157,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894632863984,222894632865224
157,157,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894632863984,222894632865224
158,158,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894632945465,222894632947265
158,158,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894632945465,222894632947265
159,159,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894633023507,222894633024747
159,159,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894633023507,222894633024747
160,160,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894633106788,222894633108548
160,160,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894633106788,222894633108548
161,161,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894633184430,222894633185670
161,161,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894633184430,222894633185670
162,162,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894633264111,222894633265791
162,162,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894633264111,222894633265791
163,163,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894633343192,222894633344592
163,163,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894633343192,222894633344592
164,164,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894633422554,222894633424354
164,164,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894633422554,222894633424354
165,165,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",30.000000,222894633501835,222894633503195
165,165,"Agent 2",1,1321563,1321563,256,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",31.000000,222894633501835,222894633503195
166,166,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_HIT",368.000000,222894633579837,222894633581597
166,166,"Agent 2",1,1321563,1321563,2048,10,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"TCC_MISS",376.000000,222894633579837,222894633581597
